418: 12214, 3341, 984, 3748, 229, 13352, 13353, 1729, 14123, 10691
421: 67, 349, 461, 227, 701, 298, 329, 318, 310, 325
420: 6701, 4880, 6704
423: 599, 959, 2938, 6460, 157, 1122, 1001, 159, 2554, 59
478: 2490, 816, 1207, 2029, 1672, 3130, 1547, 2850, 3147, 3027
479: 295, 289, 7830, 418, 2091, 65, 600, 2466, 2585, 5797
476: 227, 65, 486, 220, 498, 207, 982, 234, 511, 966
477: 300, 55, 291, 349, 298, 318, 310, 329, 227, 325
474: 11149, 14631, 2153, 289, 3858, 4997, 14779, 16735, 2831, 9862
475: 190, 173, 1090, 154, 217, 709, 199, 425, 210, 1400
472: 89, 289, 292, 291, 349, 298, 1098, 302, 701, 525
473: 67, 300, 333, 7271, 157, 291, 55, 349, 701, 302
470: 292, 349, 466, 701, 302, 498, 299, 329, 285, 293
471: 1416
468: 227, 67, 959, 289, 89, 735, 868, 292, 51, 300
469: 190, 486, 65, 920, 154, 1131, 377, 436, 220, 234
466: 498, 955, 4136, 316, 8645, 227, 291, 190, 288, 1534
467: 857, 1814, 1513, 230, 1406, 1645, 5785, 1103, 383, 1206
464: 498, 227, 154, 190, 230, 511, 377, 220, 486, 540
465: 13999, 14057, 14058, 15882, 17345, 8383, 17687, 17967, 18182, 9520
463: 7166, 727, 15675, 16412, 12738, 9434, 18044, 151, 8853, 13368
462: 190, 229, 173, 65, 207, 486, 424, 1090, 1098, 217
461: 227, 190, 154, 498, 234, 599, 1412, 959, 533, 1249
460: 18028, 18030, 18049, 15679, 7382, 10107, 3827, 863, 15675, 12006
459: 1044, 503, 1339, 930, 188, 377, 978, 949, 841, 1672
458: 173, 154, 229, 295, 511, 377, 220, 917, 72, 1400
457: 1249, 706, 1412, 959, 1372, 190, 227, 951, 966, 511
456: 4869, 12566, 314, 7094, 12547, 2990, 3498, 3388, 6721, 5036
455: 7082, 1098, 72, 12505, 10007, 7, 12508, 18610, 4318, 5715
454: 8670, 1218, 1098, 1700, 8829, 4126, 8600, 72, 9562, 70
453: 7071, 735, 8311, 3676, 868, 13392, 15332, 15340, 1242, 718
452: 7065, 7066, 757, 56, 58, 1098, 1073, 67, 1062, 154
451: 67, 55, 292, 466, 157, 386, 56, 299, 318, 535
450: 1412, 868, 190, 735, 1639, 154, 498, 599, 511, 1415
449: 1534, 378, 4949, 10973, 4280, 504, 4691, 9530, 4162, 515
509: 1249, 706, 486, 154, 1412, 65, 220, 982, 173, 234
510: 498, 190, 333, 154, 65, 378, 377, 292, 316, 300
511: 190, 234, 173, 706, 486, 1249, 1372, 982, 377, 159
504: 289, 1678, 1700, 2115, 4771, 5797, 5801, 9217, 9364, 10567
506: 229, 154, 65, 228, 424, 709, 1090, 716, 1239, 217
507: 190, 154, 1090, 65, 182, 173, 229, 203, 159, 1048
500: 1098, 418, 72, 70, 56, 53, 64, 1099, 238, 444
501: 157, 13106, 701, 5160, 10584, 599, 1740, 8363, 3019, 155
502: 89, 67, 4771, 5797, 5801, 190, 10584, 461, 173, 344
503: 67, 154, 190, 182, 1098, 173, 498, 533, 333, 227
496: 154, 486, 377, 220, 229, 72, 378, 234, 227, 436
497: 292, 333, 291, 298, 349, 461, 157, 344, 525, 316
498: 468, 913, 327, 907, 294, 312, 543, 320, 458, 290
499: 9468, 1114, 99, 917, 3279, 155, 3739, 187, 1513, 903
493: 1098, 154, 227, 546, 238, 58, 89, 1400, 70, 1001
492: 1098, 154, 72, 212, 418, 67, 599, 197, 292, 89
495: 89, 67, 288, 291, 461, 298, 466, 525, 302, 306
494: 300, 67, 288, 291, 4481, 16923, 302, 701, 680, 157
489: 917, 918, 843, 1527, 1274, 1358, 1369, 1044, 724, 947
488: 1412, 959, 868, 163, 599, 733, 212, 562, 14122, 9699
491: 917, 1412, 918, 1249, 724, 227, 959, 1044, 163, 1274
490: 1098, 72, 229, 1090, 4118, 88, 190, 1383, 173, 1155
485: 162, 632, 1098, 7380, 444, 14860, 621, 17613, 16497, 14931
484: 89, 56, 289, 55, 292, 1098, 466, 288, 328, 1099
487: 1685, 10822, 7704, 680, 1054, 5036, 3498
486: 13106, 3057, 192, 5160, 10584, 599, 1740, 8363, 1743, 1109
481: 89, 8363, 796, 3794, 6646, 6697, 14337, 16805, 4674, 257
480: 441, 159, 51, 154, 1098, 429, 190, 997, 2938, 612
482: 733, 1412, 959, 735, 562, 599, 163, 868, 212, 630
550: 1412, 1249, 227, 959, 1372, 724, 2343, 562, 176, 868
551: 154, 173, 1090, 207, 1098, 424, 182, 1400, 1375, 217
548: 2751, 8319, 7003, 4272, 8343, 4271, 15, 2755, 4669, 7914
549: 67, 289, 599, 1412, 735, 89, 511, 292, 333, 1464
546: 190, 707, 10299, 920, 289, 229, 1412, 89, 1372, 300
547: 234, 190, 229, 154, 65, 173, 486, 377, 614, 982
544: 72, 229, 207, 154, 1400, 1098, 59, 441, 1090, 228
545: 154, 292, 67, 173, 65, 229, 300, 533, 1090, 207
558: 67, 89, 288, 289, 292, 295, 234, 55, 72, 466
559: 72, 233, 154, 1099, 1098, 67, 546, 238, 56, 58
556: 154, 190, 173, 229, 1098, 498, 1090, 182, 533, 486
557: 190, 154, 229, 65, 1090, 424, 207, 1375, 182, 228
555: 2645, 212, 18270, 657, 5995, 6563, 9033, 9039, 15414, 622
552: 5062, 5061, 4302, 5069, 2173, 12839, 13543, 17438, 16574, 761
553: 344, 498, 257, 89, 327, 1060, 1785, 1918, 5656, 7439
567: 698, 5657, 232, 1732, 434, 4199, 426, 214, 3694, 7708
566: 190, 154, 1412, 959, 65, 486, 511, 220, 163, 735
565: 12403, 3768, 1155, 4308, 53, 238, 12165, 59, 887, 16373
563: 2865, 12061, 8805, 8813, 12643, 8815, 11922, 12059, 8124, 11921
562: 289, 89, 67, 1459, 333, 718, 300, 288, 157, 291
561: 475, 306, 331, 2179, 1613, 330, 527, 491, 267, 1444
560: 207, 519, 182, 1090, 1048, 190, 154, 546, 173, 1515
575: 292, 1098, 227, 55, 1249, 1412, 599, 300, 333, 706
574: 190, 154, 65, 511, 173, 229, 209, 289, 424, 228
573: 234, 67, 1081, 463, 715, 166, 2523, 459, 533, 3427
572: 2548
571: 55, 72, 1098, 154, 1400, 13145, 466, 288, 238, 70
570: 5987, 2179, 13106
569: 498, 333, 227, 190, 234, 154, 291, 316, 378, 1098
568: 292, 300, 157, 288, 333, 55, 291, 349, 461, 466
516: 498, 540, 377, 230, 517, 1043, 978, 687, 497, 1044
517: 748, 603, 1098, 10558, 418, 744, 70, 238, 72, 6762
518: 291, 302, 157, 680, 293, 525, 538, 318, 325, 310
519: 957, 1342, 924, 1350, 1349, 937, 942, 2009, 1338, 930
512: 2210, 1188
513: 154, 190, 173, 1090, 65, 424, 1098, 217, 1375, 72
514: 289, 292, 157, 298, 55, 295, 257, 318, 525, 227
515: 72, 89, 59, 67, 1098, 289, 51, 159, 55, 190
525: 190, 707, 486, 154, 377, 65, 173, 198, 1369, 220
526: 14871, 10509
527: 2543, 300, 333, 1098, 349, 291, 157, 295, 525, 701
520: 1713, 67, 154, 1001, 51, 59, 289, 511, 1098, 599
521: 190, 154, 173, 65, 234, 229, 220, 533, 1098, 436
523: 190, 154, 229, 207, 173, 1090, 65, 228, 498, 1375
533: 292, 289, 89, 333, 288, 300, 498, 1098, 291, 298
532: 190, 154, 229, 173, 65, 1090, 533, 230, 424, 228
535: 295, 301, 288, 227, 903, 190, 498, 220, 333, 154
534: 89, 288, 157, 333, 55, 701, 291, 461, 310, 302
529: 1412, 227, 706, 1372, 1249, 1369, 562, 190, 868, 735
531: 67, 333, 2020, 466, 257, 1459, 349, 157, 498, 310
530: 154, 190, 1098, 498, 229, 173, 67, 65, 1090, 424
541: 190, 227, 154, 65, 173, 498, 234, 959, 1098, 486
540: 7062, 8706, 8993, 3287, 17702, 1061, 7438, 11892, 1075, 13738
543: 486, 377, 72, 220, 159, 234, 436, 982, 498, 51
542: 89, 67, 292, 288, 55, 300, 333, 466, 349, 291
537: 67, 333, 299, 291, 55, 461, 792, 298, 302, 349
536: 234, 1412, 868, 735, 5745, 1763, 854, 65, 203, 6137
539: 154, 190, 229, 173, 207, 1090, 1098, 228, 424, 498
538: 67, 157, 349, 298, 525, 907, 318, 329, 227, 257
611: 89, 289, 67, 55, 466, 56, 288, 292, 757, 328
608: 227, 959, 1412, 735, 599, 868, 163, 67, 1249, 562
609: 89, 498, 1098, 291, 190, 316, 349, 173, 302, 466
614: 190, 154, 65, 498, 377, 486, 229, 533, 234, 424
612: 154, 190, 173, 498, 1090, 486, 533, 67, 227, 1375
613: 15748, 683, 355, 8264, 615, 622, 229, 217, 423, 1090
618: 8609, 475, 1098, 18493, 238, 707, 162, 748, 444, 81
619: 857
616: 190, 377, 154, 1249, 498, 65, 198, 706, 486, 227
617: 89, 289, 300, 285, 301, 333, 310, 329, 157, 306
622: 152, 2624, 190, 2473, 1412, 3481, 1131, 1411, 1118, 707
623: 163, 1118, 3481, 1412, 486, 65, 607, 3921, 3264, 377
620: 55, 466, 157, 930, 349, 461, 525, 318, 299, 701
621: 67, 6385, 12379, 16111, 6373, 89, 294, 11997, 12625, 2252
627: 707, 198, 1044, 978, 7, 1104, 1145, 726, 512, 923
625: 72, 154, 1098, 190, 1400, 207, 173, 65, 1090, 424
624: 1109, 701, 17613, 51, 292, 12356, 584, 162, 344, 961
631: 154, 173, 377, 65, 498, 486, 1249, 1090, 220, 378
629: 190, 486, 377, 220, 173, 498, 229, 234, 966, 511
628: 173, 1090, 1375, 1400, 1098, 206, 498, 217, 228, 429
635: 8965
634: 289, 292, 67, 344, 288, 55, 461, 466, 291, 298
633: 190, 154, 227, 486, 511, 173, 229, 1249, 959, 234
632: 289, 300, 157, 55, 701, 525, 227, 329, 455, 1243
639: 89, 67, 289, 55, 288, 386, 292, 3863, 644, 1021
638: 289, 89, 67, 157, 466, 525, 310, 329, 306, 680
637: 190, 498, 227, 154, 230, 1412, 173, 65, 229, 511
636: 227, 190, 498, 511, 154, 377, 959, 333, 220, 486
576: 212, 13434, 622, 9699, 1633, 8264, 211, 718, 2265, 6140
577: 229, 173, 65, 424, 486, 1090, 1001, 207, 997, 998
578: 89, 289, 67, 333, 292, 190, 288, 154, 55, 65
579: 8260, 8246, 8256, 918, 1527, 949, 6289, 947, 1257, 1364
580: 816, 498, 209, 1185, 190, 1181, 1246, 154, 1180, 2850
581: 15236, 972, 265, 293, 300, 291, 701, 523, 461, 498
582: 1672, 779, 830, 2429, 2850, 500, 4497, 4346, 3027, 1196
583: 154, 173, 234, 65, 377, 486, 533, 1098, 220, 436
584: 227, 892, 1694, 868, 2436, 2439, 2442, 190, 3589, 4543
585: 229, 228, 1090, 716, 217, 199, 424, 425, 2128, 208
586: 8345, 15, 4272, 47, 1259, 2755, 2774, 6576, 25, 15763
587: 917, 707, 1358, 1369, 1360, 1044, 706, 923, 918, 176
589: 289, 67, 288, 157, 333, 55, 291, 349, 298, 525
590: 67, 292, 55, 610, 903, 328, 16612, 329, 295, 6591
593: 1054, 718, 1459, 360, 1694, 892, 6851, 8747, 13387, 18090
592: 706, 289, 1412, 1372, 2343, 176, 732, 1803, 707, 2347
595: 930, 1339, 1044, 518, 1349, 726, 1360, 1342, 198, 2009
594: 220, 227, 498, 377, 154, 486, 959, 65, 533, 378
596: 159, 59, 51, 154, 190, 1098, 997, 67, 173, 207
598: 9840, 2244, 3163, 5490, 12231, 4344, 5845, 9843, 3146, 5488
601: 1098, 154, 70, 64, 53, 72, 1130, 748, 58, 610
603: 424, 229, 154, 1090, 207, 173, 498, 228, 227, 533
602: 16772, 8466, 4763, 5218, 5967, 12076, 18206, 5960, 5970, 5964
605: 3935, 15160, 606, 13624, 190, 3306, 9826, 173, 7708, 6353
604: 227, 498, 511, 190, 300, 154, 599, 157, 234, 55
607: 8322, 475, 331, 306, 2179, 330, 8336, 1613, 907, 527
606: 238, 1098, 4316, 1787, 3109, 3132, 2668, 58, 1790, 2716
687: 1244, 8571, 875, 585, 5367, 6854, 9335, 12008, 12015, 13842
686: 154, 227, 65, 58, 238, 1400, 546, 70, 89, 511
685: 190, 706, 1249, 229, 154, 1372, 475, 89, 959, 173
684: 89, 157, 333, 701, 55, 298, 329, 257, 227, 455
683: 193, 187, 1001, 67, 441, 429, 3768, 877, 998, 889
682: 292, 67, 1098, 6690, 316, 291, 378, 298, 257, 342
681: 190, 229, 65, 424, 1098, 207, 182, 498, 1400, 228
680: 289, 67, 333, 344, 498, 349, 295, 701, 1098, 310
679: 289, 288, 55, 333, 291, 701, 298, 344, 329, 1464
678: 1412, 1372, 982, 486, 377, 562, 154, 220, 735, 163
677: 9217, 1549, 3728, 1700, 1204, 212, 18206, 6983, 4182, 2752
676: 1249, 1412, 227, 923, 188, 959, 6816, 1274, 918, 1044
675: 292, 333, 288, 461, 2548, 3486, 291, 298, 498, 302
674: 89, 67, 333, 466, 157, 349, 291, 701, 298, 299
673: 190, 377, 486, 154, 498, 173, 220, 229, 227, 234
672: 816, 1180, 845, 4021, 2574, 17953, 3028, 1853, 2429, 1868
702: 55, 288, 56, 466, 1399, 11139, 722, 644, 386, 349
703: 14349, 89, 10822, 1700, 2115, 4771, 5797, 5801, 9217, 10512
700: 89, 292, 67, 300, 157, 55, 701, 298, 466, 302
701: 289, 67, 344, 498, 461, 1999, 1918, 8378, 701, 10987
698: 89, 289, 300, 333, 227, 349, 55, 302, 461, 466
699: 190, 227, 154, 1412, 959, 1249, 159, 599, 511, 173
696: 706, 163, 599, 511, 733, 951, 1639, 2343, 2834, 1369
697: 1098, 70, 81, 64, 89, 603, 67, 2668, 72, 58
694: 1794, 6776, 6073, 3441, 3436, 7880, 76, 7347, 2937, 2043
695: 70, 1098, 603, 64, 53, 238, 72, 418, 2681, 81
692: 9290, 1464, 1244, 959, 9286, 10114, 4785, 289, 67, 3934
693: 9310, 344, 212, 430, 292, 89, 498, 5414, 316, 67
690: 157, 349, 295, 298, 302, 498, 318, 316, 972, 227
691: 72, 1098, 154, 67, 238, 56, 53, 1400, 55, 81
688: 16364, 511, 16622, 439, 10822, 10657, 13182, 705, 5441, 3200
689: 10822, 295, 6119, 2543, 289, 1428, 6373, 340, 5036, 16612
652: 229, 173, 1090, 198, 207, 190, 8388, 424, 533, 234
655: 8966, 227, 903, 190, 498, 511, 377, 220, 154, 301
654: 227, 163, 1412, 4126, 377, 959, 154, 173, 229, 17613
649: 923, 8882, 1145, 949, 1044, 978, 486, 154, 234, 512
651: 289, 292, 300, 333, 349, 466, 291, 461, 525, 298
650: 498, 227, 288, 333, 511, 378, 300, 220, 154, 292
645: 292, 289, 89, 67, 227, 333, 300, 288, 291, 498
644: 498, 173, 486, 377, 424, 533, 1090, 220, 511, 228
647: 13954, 13947, 18736, 18232, 1773, 17062, 18229, 6755, 10107, 15159
646: 292, 3322, 464, 466, 306, 72, 1679, 8376, 699, 1098
641: 227, 154, 498, 65, 207, 533, 173, 182, 1090, 486
640: 707, 917, 2343, 1369, 1360, 1249, 1358, 1372, 176, 952
643: 190, 227, 154, 229, 207, 1090, 65, 182, 289, 533
642: 197, 2842, 728, 2786, 1639, 5659, 15749, 8111, 5660, 582
668: 227, 1412, 959, 868, 735, 511, 163, 599, 212, 562
669: 289, 292, 67, 157, 55, 291, 349, 298, 701, 302
670: 190, 173, 533, 227, 498, 1098, 72, 1375, 716, 424
671: 288, 292, 289, 67, 300, 295, 349, 157, 291, 257
664: 14154, 17622, 11986, 9452, 15204, 1204, 9068, 10832, 15700, 1568
665: 13182, 3109
666: 9140, 4984
667: 9518, 10822, 802, 1434, 2543, 679, 1193, 18279, 5036, 3462
660: 89, 289, 292, 288, 300, 157, 55, 333, 349, 291
661: 212, 204, 8264, 9068, 366, 609, 683, 355, 606, 8262
662: 2020, 3749, 606, 156, 11887, 9084, 3756, 18555, 7194, 12566
663: 5078
656: 5744, 8992, 8991, 4978, 258, 1820, 2559, 999, 1886, 985
657: 154, 229, 1098, 173, 498, 65, 1400, 1090, 228, 1246
658: 89, 67, 1098, 55, 289, 1062, 59, 70, 53, 1099
659: 89, 288, 5753, 55, 300, 333, 498, 316, 15942, 1098
747: 154, 89, 1098, 229, 190, 498, 1400, 1090, 67, 418
746: 830, 815, 500, 813, 846, 814, 2429, 823, 1861, 1540
745: 289, 89, 292, 67, 288, 300, 157, 333, 55, 701
744: 190, 707, 518, 154, 198, 333, 65, 917, 220, 227
751: 190, 154, 65, 173, 227, 229, 220, 511, 533, 424
750: 816, 1180, 1185, 706, 1249, 1188, 2959, 2214, 1853, 768
749: 157, 333, 291, 701, 349, 302, 295, 525, 318, 344
739: 289, 89, 292, 67, 288, 212, 291, 298, 55, 430
738: 5694, 841, 5818, 928, 938, 1354, 1373, 1532, 4320, 17173
737: 190, 498, 377, 65, 229, 486, 533, 198, 1090, 511
736: 9678, 9687, 10885, 5674, 17542, 17553, 4317, 7874, 1073, 9685
743: 154, 190, 289, 1098, 173, 292, 65, 498, 227, 182
742: 289, 89, 292, 67, 300, 157, 288, 349, 333, 291
741: 289, 89, 486, 292, 67, 300, 173, 154, 288, 291
762: 72, 59, 51, 1001, 997, 998, 3768, 159, 1098, 1892
763: 154, 173, 220, 229, 234, 982, 436, 498, 89, 333
760: 190, 511, 344, 154, 486, 718, 65, 439, 959, 982
761: 154, 190, 441, 289, 1001, 89, 429, 157, 173, 193
767: 72, 1001, 67, 51, 59, 1098, 187, 997, 193, 89
764: 227, 1412, 1249, 511, 735, 868, 163, 599, 190, 733
765: 154, 229, 1400, 1090, 1098, 190, 207, 173, 546, 217
754: 533, 498, 65, 1090, 173, 333, 182, 203, 154, 292
752: 89, 687, 300, 289, 461, 481, 1043, 288, 13839, 344
753: 67, 289, 706, 89, 227, 707, 292, 2343, 72, 511
758: 154, 173, 229, 182, 1098, 1090, 424, 377, 1375, 228
759: 292, 1519, 3081, 1941, 289, 1109, 344, 3273, 316, 461
756: 173, 424, 1375, 182, 533, 498, 217, 1400, 1048, 486
757: 67, 300, 333, 55, 299, 344, 298, 318, 349, 525
713: 289, 1574, 1785, 8901, 13236, 14527, 14530, 14532, 16039, 3880
712: 7189, 14067, 15420, 10729, 11421, 12918, 7276, 7945, 3461, 2823
715: 707, 706, 1412, 1360, 1249, 930, 957, 918, 190, 924
714: 72, 59, 154, 1001, 1098, 229, 1400, 429, 190, 89
717: 67, 288, 300, 157, 701, 295, 461, 329, 523, 543
716: 706, 1249, 1043, 693, 1412, 230, 536, 1372, 2723, 2343
719: 917, 707, 230, 190, 1360, 152, 1412, 964, 2342, 1110
718: 8584
705: 289, 67, 288, 333, 55, 298, 701, 461, 157, 257
704: 306, 289, 67, 292, 288, 300, 295, 291, 907, 157
707: 227, 1412, 959, 89, 868, 735, 163, 562, 289, 733
706: 917, 503, 1672, 815, 923, 1358, 830, 1369, 811, 2940
709: 1412, 706, 227, 707, 562, 2346, 1360, 735, 163, 2853
708: 289, 190, 498, 2484, 600, 1068, 1070, 2904, 5797, 6885
711: 1249, 959, 1372, 176, 2347, 1358, 732, 724, 227, 1672
710: 9468, 9470, 3558, 1632, 857, 1406, 5785, 1103, 383, 1186
728: 13810, 1701, 4771, 7444, 9629, 8368, 4813, 12720, 15748, 190
729: 72, 292, 13182, 265, 1072, 1060, 5483, 8388, 13184, 13202
730: 4317, 1073, 1714, 16612, 2039, 7874, 1673, 2, 415, 9697
731: 6995, 204, 6748, 366, 683, 470, 355, 5201, 10428, 8264
732: 300, 157, 349, 461, 298, 302, 227, 306, 329, 318
733: 204, 366, 544, 9359, 3171, 3575, 18661, 3108, 8264, 4813
734: 14123, 13625, 230, 498, 173, 65, 220, 229, 209, 511
735: 1358, 1369, 724, 176, 1803, 5157, 2342, 952, 1044, 732
720: 706, 868, 511, 599, 1372, 562, 733, 190, 2346, 1639
721: 1929, 3333, 1378
722: 5036, 10822, 289, 318, 6385, 12379, 6373, 498, 7704, 12651
723: 292, 295, 525, 291, 257, 329, 306, 285, 972, 543
725: 18641, 10587, 227, 10850, 1146, 8010, 1412, 959, 1700, 868
726: 8, 5082, 4, 1919, 396, 10583, 1, 397, 1872, 1910
727: 9616, 5645, 10419, 3846, 14071, 3130, 7523, 7554, 2490, 8950
821: 498, 173, 1098, 316, 229, 344, 204, 3057, 182, 683
820: 10346, 903, 301, 1556, 292, 578, 575, 295, 1427, 1934
823: 230, 857, 10793, 227, 1406, 1206, 536, 1814, 190, 377
822: 4440, 4592, 4633, 14123, 14663, 1841, 4627, 9124, 11424, 17967
817: 89, 289, 67, 292, 300, 333, 288, 1098, 498, 298
816: 3716, 288, 67, 157, 333, 10822, 227, 16612, 257, 344
819: 157, 461, 701, 525, 302, 318, 257, 227, 310, 329
818: 9964, 1227, 553, 8544, 8770, 16875, 4723, 8567, 6591, 9965
829: 5768, 6454, 1151, 199, 7150, 15687, 5212, 163, 3258
828: 3116, 2784, 1248, 2341, 862, 1803, 2834, 969, 226, 9650
831: 227, 89, 190, 154, 735, 868, 1249, 599, 498, 377
830: 292, 157, 55, 291, 349, 298, 525, 227, 318, 310
825: 10414, 1764, 5745, 4716, 1763, 1400, 261, 11764, 7823, 283
824: 289, 89, 333, 67, 300, 227, 292, 157, 291, 498
827: 10446, 857, 12934, 230, 1406, 1645, 5785, 1103, 10494, 209
826: 212, 2490, 2029, 622, 9699, 1633, 8264, 1207, 211, 2265
804: 2801, 10186
805: 70, 238, 64, 53, 603, 1098, 72, 81, 2681, 63
806: 2858, 1700, 4126, 1109, 4920, 910, 2446, 4923, 7148, 2071
807: 292, 289, 67, 89, 333, 288, 300, 1098, 1857, 291
800: 3479, 5824, 7361, 9714, 12936, 17814, 1365, 5015, 12935, 3779
801: 5746, 300, 192, 295, 288, 13756, 1705, 1700, 592, 1109
802: 1098, 154, 72, 418, 238, 233, 70, 53, 603, 64
812: 190, 154, 89, 498, 227, 289, 486, 67, 65, 220
813: 70, 72, 58, 1400, 190, 89, 63, 1787, 56, 52
814: 289, 292, 67, 190, 227, 154, 291, 65, 173, 316
815: 67, 257, 157, 329, 301, 299, 55, 310, 913, 461
808: 154, 1400, 190, 173, 72, 1090, 88, 546, 206, 65
809: 289, 292, 157, 55, 461, 227, 349, 701, 291, 318
810: 10278
791: 227, 89, 67, 154, 289, 190, 1098, 59, 55, 511
790: 658, 659, 10057, 18283, 12039, 681, 912, 1453, 1449, 602
789: 306, 250, 245, 3316, 288, 1613, 491, 330, 2923, 2522
788: 72, 159, 59, 959, 193, 1079, 187, 429, 599, 511
787: 154, 173, 1098, 498, 65, 182, 234, 206, 1375, 209
786: 227, 190, 498, 511, 377, 220, 779, 486, 65, 959
785: 7706, 8360, 406, 498, 292, 959, 289, 511, 190, 340
784: 4190, 2639, 2416, 6182, 5656, 9420, 12566, 3884, 223, 1901
799: 10107, 154, 1098, 190, 229, 418, 173, 1400, 65, 1090
798: 812, 923, 953, 806, 835, 811, 2974, 949, 2963, 2370
797: 289, 288, 498, 291, 316, 298, 302, 55, 701, 461
795: 288, 525, 329, 333, 318, 299, 295, 306, 291, 523
794: 2347, 1358, 1372, 1249, 959
793: 14827, 816, 1672, 1547, 2850, 4346, 3027, 3032, 815, 15055
792: 67, 289, 1098, 498, 292, 333, 89, 288, 316, 55
772: 707, 917, 706, 1249, 1412, 1672, 2343, 1044, 1803, 1145
773: 1055, 10987, 16221, 4565, 3238, 1980, 204, 4570, 4568, 7445
770: 333, 288, 300, 291, 55, 298, 461, 349, 344, 157
771: 475, 3317, 271, 306, 190, 154, 2179, 173, 377, 486
768: 89, 288, 292, 300, 498, 16364, 291, 257, 265, 295
769: 6858, 12116, 4711, 6857, 4705, 9307, 311, 1377, 1384, 1520
782: 748, 63, 744, 389, 70, 727, 2681, 1745, 151, 7010
780: 67, 289, 292, 55, 300, 288, 1098, 72, 333, 466
781: 288, 329, 67, 157, 285, 314, 310, 907, 294, 55
778: 227, 8717, 65, 15813, 6385, 190, 461, 182, 207, 3483
779: 72, 292, 55, 288, 51, 1001, 227, 300, 59, 1098
776: 1672, 830, 230, 779, 498, 500, 209, 10299, 2850, 154
777: 289, 89, 292, 51, 300, 288, 1001, 187, 889, 193
881: 498, 1098, 173, 687, 377, 486, 234, 229, 209, 533
882: 292, 67, 349, 55, 299, 329, 2102, 306, 310, 333
885: 288, 5036, 325, 310, 291, 525, 344, 461, 227, 355
884: 89, 67, 157, 257, 55, 291, 306, 329, 298, 525
887: 154, 1412, 227, 65, 173, 1131, 486, 1118, 377, 533
886: 227, 333, 190, 511, 299, 289, 300, 220, 292, 65
889: 11878, 16136, 13960, 8030, 292, 8280, 17702, 418, 67, 6073
888: 190, 65, 173, 486, 230, 377, 72, 234, 70, 1098
891: 72, 89, 1098, 10858, 154, 67, 238, 56, 58, 70
890: 1249, 706, 1372, 227, 2343, 562, 599, 176, 3470, 2834
893: 154, 1098, 190, 1400, 89, 498, 88, 70, 56, 377
895: 233, 190, 519, 964, 3481, 785, 864, 1714, 3244, 2624
864: 292, 288, 55, 295, 701, 329, 257, 349, 285, 72
865: 5003, 7940, 289
869: 503, 949, 188, 1044, 841, 198, 1274, 843, 953, 806
870: 959, 599, 511, 72, 51, 951, 707, 1079, 917, 735
871: 8511, 5240, 5244, 190, 377, 1249, 917, 498, 486, 706
873: 301, 333, 913, 701, 55, 320, 468, 907, 327, 525
874: 72, 89, 67, 289, 58, 55, 1001, 292, 1062, 378
876: 10742, 163, 3103, 16270, 7047, 190, 226, 16435, 16875, 881
877: 707, 1412, 918, 706, 843, 1249, 163, 959, 1527, 724
878: 67, 298, 293, 55, 680, 344, 157, 525, 523, 316
851: 67, 300, 701, 157, 349, 257, 227, 525, 190, 466
850: 292, 418, 65, 600, 2466, 2585, 5794, 5797, 5829, 6178
849: 498, 173, 377, 1249, 486, 230, 220, 1412, 533, 966
848: 190, 173, 7708, 229, 154, 65, 72, 6350, 5116, 6445
855: 533, 65, 173, 203, 154, 229, 716, 1375, 1384, 221
854: 377, 517, 497, 154, 190, 1044, 512, 173, 978, 498
853: 15531, 498, 227, 15534, 230, 190, 511, 209, 377, 154
852: 190, 600, 5797, 17613, 154, 2020, 65, 344, 486, 418
859: 67, 289, 292, 72, 55, 154, 157, 466, 1098, 227
858: 157, 55, 154, 72, 903, 1098, 56, 227, 65, 88
856: 190, 498, 377, 65, 209, 198, 486, 982, 707, 229
863: 67, 289, 55, 288, 292, 466, 328, 157, 386, 56
862: 67, 292, 55, 154, 291, 58, 72, 81, 546, 157
861: 10530, 304, 544, 290, 2977, 291, 1459, 333, 3575, 3574
860: 163, 190, 707, 1412, 418, 964, 1372, 2624, 154, 506
834: 230, 209, 1406, 1186, 536, 481, 1814, 857, 1179, 498
835: 917, 1249, 1369, 1360, 1358, 857, 724, 1412, 1406, 1513
832: 707, 1360, 724, 918, 5157, 2342, 1044, 2838, 3476, 5688
838: 610, 903, 613, 3019, 1833, 8837, 2638, 986, 1772, 11477
839: 1919, 1857, 2102, 376, 374, 375, 5082, 2623, 10582, 4980
836: 289, 1053, 679, 89, 17613, 12701, 701, 15456, 1754, 9352
837: 418, 70, 744, 154, 64, 2681, 1745, 72, 2673, 2667
842: 1098, 238, 81, 14227, 72, 58, 475, 1787, 306, 53
843: 816, 1406, 10567, 1186, 808, 3032, 498, 7329, 1672, 1545
840: 610, 903, 701, 299, 1705, 1700, 613, 986, 3019, 1833
846: 441, 233, 1098, 17613, 10160, 1504, 614, 2030, 856, 14201
847: 5957, 12397, 3199, 6711, 10602, 16918, 6931, 8081, 2392, 1441
844: 207, 228, 1400, 1090, 154, 716, 72, 217, 1390, 424
845: 1369, 1360, 706, 724, 843, 1527, 1274, 176, 5157, 1372
958: 7723, 204, 366, 683, 470, 355, 8264, 2608, 3033, 606
