846: 230, 227, 1513, 1504, 2482
847: 89, 292, 300, 295, 306
848: 154, 418, 196, 3693, 1964
849: 225, 533, 425, 173, 1048
850: 187, 59, 998, 51, 75
851: 466, 306, 300, 257, 701
852: 300, 302, 461, 701, 344
853: 289, 299, 288, 295, 67
854: 816, 823, 843, 813, 829
855: 229, 227, 533, 173, 424
856: 227, 226, 190, 203, 65
858: 302, 257, 349, 291, 161
859: 67, 292, 349, 289, 72
860: 163, 1119, 227, 233, 9447
861: 288, 333, 291, 302, 89
862: 292, 686, 302, 679, 306
863: 689, 220, 203, 709, 225
864: 229, 217, 1090, 298, 173
865: 1412, 732, 918, 1360, 163
868: 486, 289, 377, 378, 8779
869: 198, 1358, 503, 841, 843
870: 498, 707, 65, 982, 917
871: 154, 190, 163, 1369, 229
873: 55, 466, 318, 701, 333
874: 9, 450, 72, 1104, 229
875: 461, 302, 257, 55, 291
876: 429, 1534, 851, 859, 1814
877: 1527, 706, 918, 707, 1356
878: 306, 344, 543, 257, 528
881: 229, 227, 498, 228, 439
882: 292, 306, 67, 333, 349
884: 89, 306, 498, 257, 686
885: 461, 291, 302, 288, 344
886: 302, 289, 288, 300, 333
887: 227, 506, 154, 920, 917
888: 377, 190, 498, 72, 70
889: 429, 599, 203, 709, 1098
890: 1249, 706, 917, 176, 1358
891: 517, 1044, 377, 917, 843
893: 70, 377, 190, 154, 17553
895: 227, 959, 1426, 614, 706
896: 190, 412, 377, 1180, 209
897: 227, 1372, 1369, 707, 868
898: 302, 300, 701, 466, 291
899: 209, 230, 470, 412, 6601
900: 2094, 89, 3324, 2086, 388
903: 917, 377, 918, 841, 815
904: 89, 229, 154, 300, 230
905: 302, 300, 257, 352, 543
906: 288, 292, 289, 300, 498
907: 868, 1369, 959, 1372, 1426
908: 72, 9, 1714, 1303, 3197
909: 498, 288, 291, 333, 300
910: 67, 257, 306, 300, 701
911: 300, 302, 466, 701, 291
912: 1369, 917, 951, 176, 227
913: 229, 1048, 1090, 227, 228
914: 487, 1300, 824, 4162, 821
915: 227, 65, 229, 154, 424
916: 344, 302, 306, 461, 701
917: 227, 190, 207, 225, 425
919: 190, 173, 229, 424, 1106
920: 498, 1246, 1180, 486, 779
921: 1613, 267, 2252, 331, 276
922: 81, 418, 64, 53, 190
924: 288, 292, 295, 332, 11080
925: 190, 65, 436, 220, 81
926: 9, 487, 1300, 13, 6982
927: 190, 377, 1672, 707, 846
928: 603, 772, 748, 2605, 1745
929: 706, 1672, 918, 917, 190
930: 466, 306, 292, 288, 325
931: 1358, 918, 1364, 1360, 1369
932: 72, 67, 157, 511, 59
933: 229, 227, 190, 533, 709
934: 154, 163, 1412, 1119, 615
935: 32, 1298, 1312, 1203, 1304
936: 2677, 1969, 1835, 444, 1965
938: 288, 292, 333, 300, 701
939: 808, 537, 536, 377, 1853
940: 599, 851, 234, 65, 229
941: 288, 300, 466, 498, 229
942: 292, 289, 300, 67, 701
943: 228, 190, 163, 65, 154
946: 687, 1246, 464, 333, 209
948: 227, 418, 207, 65, 225
949: 498, 2850, 1181, 377, 2214
950: 1369, 707, 2343, 1358, 706
951: 72, 1292, 32, 9, 1298
952: 288, 292, 333, 55, 300
953: 289, 292, 701, 498, 328
954: 154, 1713, 159, 1075, 238
955: 89, 7, 289, 229, 17280
957: 331, 2226, 330, 2252, 6627
958: 289, 300, 89, 461, 292
959: 72, 1014, 193, 1892, 157
960: 190, 306, 328, 466, 295
961: 429, 225, 65, 412, 618
962: 4784, 163, 4675, 959, 868
963: 289, 288, 466, 292, 300
964: 333, 324, 481, 486, 228
965: 288, 333, 302, 306, 701
966: 89, 291, 461, 257, 328
967: 498, 500, 227, 439, 1672
968: 154, 418, 225, 441, 533
969: 89, 295, 461, 288, 306
971: 481, 533, 89, 300, 190
972: 1418, 6048, 1504, 81, 2542
975: 89, 230, 289, 288, 302
976: 1249, 706, 959, 707, 234
977: 533, 709, 207, 173, 1412
978: 163, 227, 918, 936, 2172
979: 234, 2346, 198, 220, 917
980: 154, 706, 63, 5348, 3863
981: 4262, 412, 622, 65, 1375
982: 190, 89, 289, 300, 689
984: 292, 701, 299, 544, 461
985: 288, 257, 291, 289, 333
986: 808, 209, 707, 190, 486
987: 461, 306, 543, 701, 67
989: 227, 207, 229, 190, 199
990: 199, 81, 533, 190, 159
991: 707, 436, 1369, 868, 220
993: 1418, 418, 632, 4086, 16439
994: 173, 72, 65, 154, 67
995: 701, 288, 292, 306, 302
996: 613, 154, 227, 2312, 604
997: 227, 859, 440, 199, 65
998: 292, 295, 325, 466, 302
999: 190, 89, 300, 229, 228
1001: 461, 300, 295, 344, 257
1002: 89, 67, 292, 289, 285
1003: 227, 59, 292, 295, 288
1004: 227, 154, 599, 562, 618
1005: 267, 475, 154, 868, 3227
1006: 288, 302, 292, 89, 190
1007: 3583, 289, 344, 360, 3585
1008: 154, 603, 227, 234, 229
1009: 209, 228, 65, 403, 1672
1010: 1001, 187, 599, 993, 159
1011: 300, 89, 481, 289, 1043
1012: 154, 229, 207, 198, 89
1014: 288, 292, 289, 89, 295
1015: 229, 154, 227, 288, 89
1016: 217, 199, 154, 440, 65
1017: 333, 300, 302, 349, 523
1018: 15, 1281, 917, 923, 812
1019: 207, 190, 424, 533, 220
1020: 289, 89, 1246, 288, 486
1021: 227, 533, 1639, 733, 1249
1022: 289, 288, 67, 466, 461
1023: 292, 701, 461, 291, 528
1024: 1044, 488, 1104, 966, 230
1025: 163, 562, 1369, 735, 707
1026: 930, 1044, 917, 377, 504
1027: 295, 300, 349, 299, 302
1028: 333, 289, 536, 288, 291
1029: 511, 227, 190, 1013, 998
1030: 198, 813, 2744, 2379, 14837
1032: 2855, 2896, 1412, 212, 580
1033: 89, 302, 295, 292, 288
1034: 288, 89, 701, 295, 289
1035: 1504, 3280, 441, 599, 159
1036: 511, 221, 212, 228, 65
1037: 2894, 735, 2855, 7056, 581
1038: 59, 1001, 599, 1014, 1892
1039: 288, 300, 306, 292, 331
1040: 1672, 816, 537, 493, 486
1041: 378, 198, 917, 230, 229
1042: 288, 333, 306, 325, 299
1044: 1119, 2493, 859, 163, 12326
1046: 289, 333, 306, 686, 349
1047: 217, 429, 1239, 190, 2531
1049: 154, 533, 229, 163, 65
1050: 3693, 429, 2535, 217, 222
1051: 1249, 163, 230, 917, 227
1052: 154, 229, 207, 190, 533
1053: 295, 701, 306, 466, 328
1054: 81, 1098, 65, 3411, 2277
1055: 1852, 1470, 300, 65, 12948
1056: 300, 701, 89, 325, 306
1057: 299, 461, 291, 686, 349
1058: 300, 466, 498, 701, 333
1060: 154, 436, 227, 1974, 233
1061: 8111, 1639, 7056, 583, 2901
1062: 154, 227, 159, 163, 857
1063: 154, 429, 65, 424, 207
1064: 1412, 917, 1369, 1360, 1803
1065: 289, 257, 55, 320, 701
1067: 229, 173, 599, 65, 511
1068: 230, 1513, 227, 1974, 377
1069: 295, 288, 701, 302, 306
1070: 1246, 377, 540, 481, 190
1071: 333, 701, 466, 325, 298
1072: 292, 302, 318, 466, 498
1073: 599, 1412, 163, 868, 7056
1074: 59, 1122, 1001, 874, 997
1075: 190, 424, 429, 425, 225
1076: 1613, 617, 278, 1620, 276
1078: 2343, 1249, 918, 732, 707
1079: 1180, 536, 500, 486, 190
1080: 461, 302, 466, 333, 55
1081: 154, 533, 439, 203, 969
1082: 289, 298, 1400, 375, 300
1083: 190, 498, 228, 412, 377
1084: 424, 53, 227, 228, 229
1085: 154, 748, 53, 440, 6756
1086: 289, 89, 300, 288, 735
1087: 229, 154, 190, 533, 65
1088: 536, 209, 377, 486, 687
1089: 72, 1072, 3988, 154, 75
1090: 227, 12243, 269, 262, 13544
1091: 966, 89, 497, 333, 1854
1092: 466, 349, 306, 300, 333
1093: 917, 707, 918, 920, 953
1094: 154, 533, 229, 190, 207
1097: 333, 89, 257, 292, 302
1098: 154, 1098, 65, 238, 159
1099: 65, 193, 599, 1072, 51
1100: 1369, 163, 1504, 226, 11967
1101: 744, 756, 2668, 1098, 4865
1102: 295, 67, 292, 352, 306
1103: 65, 72, 190, 159, 154
1104: 288, 89, 349, 300, 302
1106: 288, 292, 333, 257, 67
1107: 1044, 500, 488, 978, 377
1108: 603, 748, 616, 154, 2668
1109: 292, 318, 299, 257, 300
1110: 917, 198, 190, 1358, 503
1111: 1185, 209, 540, 2850, 4774
1112: 154, 418, 190, 1131, 5211
1113: 67, 306, 300, 317, 55
1114: 229, 154, 498, 89, 227
1115: 72, 997, 1001, 193, 1014
1116: 257, 468, 913, 279, 11075
1118: 173, 234, 209, 816, 2383
1119: 300, 289, 466, 288, 89
1120: 288, 257, 289, 294, 333
1121: 230, 533, 190, 333, 12439
1122: 300, 292, 295, 701, 681
1123: 429, 159, 441, 3616, 433
1124: 302, 701, 291, 325, 306
1125: 1203, 72, 32, 9, 4873
1126: 498, 918, 1249, 1044, 234
1128: 288, 89, 292, 466, 681
1130: 229, 207, 424, 1400, 159
1131: 344, 466, 325, 302, 701
1132: 288, 289, 302, 299, 466
1133: 229, 709, 228, 533, 1400
1134: 89, 230, 229, 220, 227
1135: 300, 333, 289, 461, 325
1136: 300, 701, 292, 67, 528
1137: 89, 257, 300, 310, 157
1138: 190, 1412, 854, 964, 707
1139: 292, 300, 333, 466, 291
1140: 227, 429, 4079, 203, 1106
1143: 289, 306, 288, 295, 302
1144: 868, 2896, 565, 1639, 227
1145: 300, 701, 461, 299, 302
1146: 288, 89, 333, 292, 295
1147: 917, 930, 707, 918, 936
1148: 599, 1013, 997, 993, 51
1149: 72, 159, 441, 1534, 163
1150: 288, 333, 89, 679, 3588
1151: 498, 371, 8724, 333, 12034
1152: 227, 429, 190, 203, 163
1153: 154, 220, 1090, 511, 89
1154: 163, 238, 63, 72, 5327
1155: 154, 757, 331, 748, 1948
1156: 173, 225, 969, 207, 203
1157: 498, 377, 209, 371, 978
1158: 1672, 808, 537, 1188, 1145
1159: 841, 1369, 198, 154, 1527
1160: 536, 537, 1246, 377, 500
1161: 289, 288, 333, 295, 1910
1163: 72, 1001, 187, 1379, 511
1164: 1072, 67, 59, 89, 58
1165: 190, 424, 157, 207, 203
1166: 511, 1713, 65, 229, 7981
1167: 603, 154, 238, 418, 3520
1170: 207, 229, 190, 533, 1400
1171: 349, 300, 291, 161, 701
1172: 957, 188, 937, 923, 518
1173: 159, 229, 533, 1072, 187
1174: 918, 1412, 1810, 1360, 176
1176: 497, 498, 493, 978, 810
1177: 499, 498, 1725, 333, 4747
1178: 288, 89, 295, 67, 498
1179: 302, 67, 349, 498, 333
1180: 288, 289, 292, 257, 291
1181: 3280, 159, 441, 1534, 1083
1182: 748, 756, 2673, 238, 2668
1183: 498, 779, 209, 1188, 1672
1184: 349, 466, 300, 257, 301
1185: 288, 55, 89, 292, 229
1186: 55, 461, 306, 299, 257
1187: 212, 154, 859, 418, 599
1188: 292, 689, 466, 58, 67
1189: 300, 344, 257, 498, 291
1190: 207, 1398, 190, 65, 53
1191: 868, 533, 2346, 159, 511
1192: 868, 707, 1412, 917, 154
1193: 234, 163, 220, 230, 13016
1194: 173, 81, 72, 159, 190
1195: 440, 757, 199, 418, 748
1196: 377, 378, 1873, 533, 706
1197: 300, 701, 466, 295, 352
1198: 701, 295, 498, 55, 302
1199: 212, 199, 190, 562, 511
1200: 228, 982, 229, 230, 65
1202: 72, 997, 193, 1892, 993
1204: 418, 2673, 1943, 744, 163
1205: 440, 418, 154, 3411, 6215
1206: 1412, 1249, 1360, 735, 163
1207: 163, 707, 959, 227, 1412
1209: 59, 997, 193, 999, 1001
1210: 51, 997, 100, 99, 1019
1211: 159, 51, 429, 3280, 441
1212: 207, 511, 228, 190, 424
1213: 1072, 59, 159, 1001, 16624
1214: 198, 917, 2379, 841, 978
1215: 89, 302, 289, 295, 903
1216: 540, 481, 537, 377, 536
1217: 217, 154, 615, 195, 423
1219: 228, 154, 1048, 1090, 89
1220: 89, 154, 190, 1098, 55
1221: 1513, 159, 1645, 4194, 16883
1222: 288, 55, 257, 294, 306
1223: 511, 599, 220, 1122, 959
1224: 562, 227, 583, 959, 8808
1225: 1072, 59, 154, 75, 1001
1226: 295, 302, 291, 349, 544
1228: 1369, 868, 227, 190, 917
1229: 292, 89, 302, 289, 55
1230: 81, 154, 238, 748, 3216
1231: 1369, 163, 227, 707, 1358
1232: 72, 3201, 1013, 1001, 997
1233: 295, 292, 306, 466, 679
1234: 67, 89, 295, 292, 701
1235: 227, 154, 486, 72, 190
1236: 190, 498, 707, 854, 198
1237: 1090, 190, 229, 429, 65
1238: 533, 190, 599, 207, 65
1239: 154, 190, 234, 207, 229
1240: 2542, 964, 533, 429, 190
1242: 707, 1369, 234, 562, 227
1243: 226, 707, 227, 233, 220
1244: 429, 203, 154, 72, 190
1245: 412, 536, 377, 190, 537
1246: 288, 89, 157, 295, 65
1247: 292, 306, 299, 302, 344
1248: 295, 288, 289, 300, 344
1249: 163, 599, 868, 1412, 706
1253: 288, 333, 306, 302, 67
1254: 163, 2312, 1412, 920, 227
1255: 207, 154, 424, 425, 67
1256: 227, 154, 412, 4262, 72
1258: 599, 227, 59, 154, 2531
1259: 377, 378, 540, 190, 493
1261: 227, 425, 703, 1090, 207
1262: 89, 292, 289, 295, 12230
1263: 257, 298, 302, 349, 333
1264: 227, 159, 868, 1244, 2346
1265: 429, 418, 227, 234, 159
1267: 377, 1672, 220, 1513, 227
1270: 498, 229, 540, 220, 190
1271: 163, 554, 1242, 599, 16317
1272: 333, 306, 461, 325, 295
1273: 190, 173, 234, 377, 1044
1274: 735, 2346, 959, 706, 917
1275: 154, 533, 207, 212, 228
1276: 154, 859, 227, 622, 17945
1277: 65, 228, 227, 207, 424
1278: 289, 461, 292, 349, 344
1279: 424, 173, 89, 228, 533
1280: 429, 227, 65, 511, 599
1281: 1116, 707, 234, 163, 190
1282: 89, 173, 1061, 1072, 511
1283: 300, 466, 461, 528, 908
1284: 603, 2668, 756, 2672, 2670
1286: 429, 228, 154, 159, 599
1287: 841, 821, 707, 198, 47
1288: 533, 190, 229, 89, 220
1289: 622, 199, 418, 757, 429
1290: 154, 65, 89, 229, 1424
1291: 289, 67, 89, 295, 292
1292: 333, 288, 498, 89, 289
1293: 377, 378, 486, 500, 808
1294: 288, 466, 299, 325, 295
1295: 154, 229, 190, 173, 65
1296: 370, 503, 918, 953, 10091
1298: 295, 291, 302, 306, 328
1299: 288, 466, 306, 295, 679
1300: 89, 325, 349, 298, 352
1301: 67, 525, 466, 333, 300
1302: 207, 225, 424, 429, 217
1303: 154, 424, 227, 428, 199
1304: 701, 295, 292, 325, 306
1305: 300, 302, 461, 299, 344
1308: 89, 67, 288, 300, 294
1309: 227, 234, 854, 1369, 562
1310: 288, 300, 292, 89, 291
1311: 314, 300, 295, 349, 306
1312: 1180, 1854, 1672, 488, 377
1313: 199, 154, 3258, 217, 618
1315: 603, 120, 101, 159, 10377
1316: 288, 466, 295, 701, 67
1318: 300, 89, 333, 302, 344
1319: 229, 1090, 220, 424, 89
1321: 227, 207, 707, 1412, 511
1322: 152, 163, 154, 506, 190
1323: 377, 536, 333, 1246, 540
1324: 918, 1369, 707, 1358, 8324
1325: 163, 233, 159, 1412, 13752
1327: 997, 998, 51, 193, 599
1329: 1048, 154, 207, 227, 1090
1330: 227, 233, 154, 163, 15775
1331: 227, 154, 190, 706, 868
1332: 292, 288, 257, 701, 352
1333: 154, 190, 207, 229, 439
1335: 603, 616, 2668, 744, 6162
1336: 154, 227, 65, 190, 1072
1337: 154, 227, 65, 439, 689
1339: 412, 182, 300, 89, 173
1340: 234, 841, 436, 220, 1645
1342: 868, 227, 735, 1369, 1372
1343: 1412, 868, 917, 1358, 2346
1345: 735, 1412, 163, 562, 599
1346: 300, 288, 89, 498, 461
1347: 728, 580, 581, 2842, 8111
1348: 292, 300, 466, 295, 302
1349: 65, 227, 207, 424, 229
1350: 1372, 1360, 234, 2343, 2347
1351: 701, 292, 295, 686, 679
1352: 234, 220, 227, 154, 846
1353: 816, 500, 209, 498, 493
1354: 229, 227, 533, 1090, 225
1355: 425, 199, 154, 424, 207
1356: 289, 318, 306, 344, 257
1357: 1244, 599, 562, 554, 581
1358: 917, 163, 154, 843, 3940
1360: 210, 225, 154, 440, 195
1362: 707, 220, 1369, 982, 735
1363: 412, 377, 493, 230, 816
1364: 735, 1412, 4251, 2786, 2894
1365: 289, 292, 299, 300, 349
1366: 288, 289, 701, 498, 333
1367: 289, 288, 299, 300, 1640
1368: 289, 466, 701, 461, 306
1369: 289, 292, 89, 681, 464
1371: 486, 65, 173, 492, 17323
1372: 533, 154, 228, 225, 969
1373: 227, 207, 173, 378, 11217
1374: 377, 198, 707, 966, 486
1375: 227, 154, 188, 706, 917
1376: 498, 209, 540, 377, 89
1377: 1181, 217, 507, 65, 540
1378: 154, 599, 511, 533, 735
1379: 333, 291, 292, 295, 288
1380: 377, 227, 190, 230, 1043
1381: 154, 1098, 190, 227, 207
1382: 1946, 617, 2921, 475, 527
1383: 229, 227, 225, 1098, 533
1384: 154, 190, 227, 207, 709
1385: 300, 288, 292, 466, 325
1386: 163, 2312, 154, 196, 9076
1387: 190, 1375, 288, 300, 229
1388: 333, 295, 292, 306, 461
1389: 154, 424, 1090, 228, 173
1390: 190, 229, 428, 225, 65
1393: 32, 153, 1303, 4871, 1066
1394: 701, 306, 333, 461, 679
1395: 1964, 622, 88, 418, 615
1396: 1412, 227, 952, 959, 843
1397: 917, 706, 1358, 1360, 1412
1398: 190, 1470, 486, 65, 498
1399: 289, 466, 686, 89, 306
1401: 295, 292, 257, 289, 89
1402: 1412, 735, 707, 562, 706
1403: 498, 227, 89, 481, 461
1404: 210, 217, 418, 433, 227
1405: 154, 3258, 225, 424, 622
1406: 207, 199, 210, 424, 229
1407: 207, 428, 298, 1515, 199
1408: 1613, 331, 89, 527, 6625
1410: 300, 344, 325, 498, 679
1411: 227, 735, 706, 1249, 511
1413: 461, 349, 320, 257, 352
1414: 486, 230, 378, 412, 229
1416: 424, 154, 207, 190, 709
1418: 300, 704, 288, 295, 686
1419: 498, 190, 65, 89, 472
1420: 439, 424, 190, 65, 229
1421: 154, 163, 159, 233, 715
1422: 154, 424, 533, 377, 229
1423: 461, 701, 306, 302, 349
1424: 424, 207, 229, 441, 1048
1425: 2521, 89, 1098, 289, 4704
1426: 227, 585, 718, 1513, 5382
1427: 59, 993, 999, 599, 100
1428: 707, 230, 227, 1412, 163
1429: 292, 288, 295, 701, 318
1430: 190, 533, 228, 207, 1090
1431: 295, 292, 306, 288, 300
1432: 154, 511, 65, 1713, 187
1433: 67, 288, 89, 701, 55
1434: 295, 300, 461, 302, 328
1435: 300, 67, 292, 349, 701
1437: 295, 701, 302, 333, 292
1438: 439, 207, 533, 225, 190
1439: 65, 1118, 533, 683, 225
1440: 295, 89, 333, 300, 3385
1441: 1090, 173, 190, 533, 228
1442: 198, 233, 377, 779, 1180
1443: 2346, 735, 227, 1369, 918
1444: 537, 333, 1041, 687, 209
1445: 289, 295, 89, 461, 291
1446: 498, 701, 289, 295, 679
1447: 701, 292, 302, 686, 344
1449: 735, 562, 1412, 868, 1369
1450: 498, 687, 230, 333, 412
1451: 288, 292, 333, 701, 89
1452: 300, 344, 89, 464, 466
1453: 292, 288, 300, 302, 257
1454: 51, 1014, 159, 1019, 993
1455: 701, 300, 294, 302, 325
1456: 154, 1001, 1090, 67, 229
1457: 89, 291, 333, 257, 349
1458: 292, 302, 318, 300, 701
1459: 506, 154, 2312, 227, 6945
1461: 300, 333, 686, 292, 701
1462: 300, 288, 292, 461, 544
1463: 59, 154, 1098, 3186, 84
1464: 517, 377, 154, 72, 16392
1465: 333, 289, 292, 89, 461
1466: 292, 325, 306, 310, 523
1467: 89, 295, 67, 300, 333
1469: 288, 701, 679, 292, 289
1470: 622, 429, 225, 444, 425
1471: 89, 289, 701, 67, 333
1472: 173, 1104, 378, 220, 163
1473: 89, 288, 344, 289, 461
1474: 748, 603, 2668, 756, 11205
1475: 292, 257, 295, 89, 288
1476: 679, 686, 701, 295, 292
1477: 72, 511, 14739, 154, 15799
1478: 344, 89, 289, 300, 333
1479: 816, 813, 825, 1541, 839
1480: 288, 227, 289, 300, 498
1481: 1048, 227, 65, 533, 1246
1483: 89, 230, 704, 288, 486
1484: 707, 517, 489, 1974, 10573
1485: 89, 292, 300, 295, 298
1486: 154, 227, 533, 1090, 173
1488: 707, 1358, 1360, 1369, 706
1489: 295, 349, 300, 89, 302
1490: 830, 707, 377, 1180, 804
1491: 190, 229, 65, 679, 227
1492: 289, 288, 67, 701, 544
1493: 198, 841, 503, 1672, 1533
1494: 89, 190, 154, 67, 533
1495: 418, 1423, 1418, 6759, 8680
1496: 511, 59, 173, 190, 159
1497: 163, 707, 607, 227, 4790
1498: 59, 997, 3201, 2938, 1886
1499: 5388, 497, 1854, 2902, 11768
1500: 173, 599, 159, 227, 4871
1501: 1541, 816, 815, 813, 1542
1502: 599, 173, 154, 65, 229
1503: 475, 230, 67, 300, 288
1504: 207, 53, 65, 424, 6047
1505: 190, 1713, 153, 998, 511
1506: 228, 207, 1090, 424, 65
1507: 1613, 2252, 2923, 331, 2918
1508: 709, 190, 439, 1090, 429
1509: 466, 289, 1043, 701, 704
1511: 288, 701, 466, 89, 55
1513: 154, 207, 65, 227, 203
1514: 1072, 99, 998, 1061, 159
1515: 289, 300, 292, 466, 306
1516: 289, 295, 292, 300, 466
1517: 292, 294, 289, 701, 89
1518: 154, 227, 203, 72, 1122
1519: 498, 89, 230, 227, 464
1520: 65, 228, 1400, 424, 969
1521: 89, 686, 302, 333, 325
1522: 207, 533, 220, 154, 89
1524: 533, 207, 229, 228, 709
1525: 299, 302, 295, 701, 344
1527: 424, 227, 1090, 154, 689
1528: 257, 288, 302, 498, 344
1530: 917, 234, 724, 735, 227
1531: 917, 1360, 707, 954, 1364
1532: 292, 306, 291, 466, 299
1533: 288, 701, 289, 292, 299
1534: 190, 154, 72, 377, 173
1535: 344, 300, 298, 679, 89
1536: 917, 1369, 707, 1364, 918
1537: 498, 89, 230, 288, 344
1538: 65, 1090, 207, 511, 709
1539: 229, 154, 89, 226, 65
1540: 289, 292, 67, 295, 466
1541: 187, 599, 997, 159, 157
1542: 533, 229, 436, 51, 159
1543: 918, 707, 163, 706, 13339
1544: 333, 288, 300, 306, 295
1545: 190, 207, 173, 982, 424
1546: 227, 424, 533, 199, 709
1547: 190, 1090, 154, 65, 228
1549: 228, 533, 154, 229, 225
1551: 1295, 72, 1983, 190, 1066
1552: 295, 289, 89, 306, 292
1553: 300, 89, 498, 292, 291
1554: 868, 959, 706, 212, 1372
1555: 299, 302, 466, 333, 294
1556: 370, 1131, 1110, 917, 2370
1557: 2691, 2671, 778, 154, 2688
1558: 333, 466, 704, 461, 292
1559: 498, 190, 65, 1048, 154
1560: 333, 461, 302, 349, 498
1562: 227, 533, 300, 190, 706
1563: 288, 295, 89, 292, 291
1564: 701, 461, 89, 333, 299
1565: 227, 533, 425, 206, 217
1566: 173, 1400, 439, 65, 203
1567: 89, 289, 288, 300, 333
1568: 466, 300, 306, 686, 679
1570: 89, 689, 289, 288, 292
1572: 55, 257, 306, 298, 314
1573: 154, 1048, 190, 228, 217
1574: 229, 190, 1412, 533, 227
1575: 163, 1415, 733, 234, 1426
1576: 67, 89, 288, 55, 157
1577: 289, 292, 295, 55, 299
1578: 302, 701, 325, 257, 333
1579: 229, 225, 190, 199, 709
1580: 292, 295, 289, 291, 299
1581: 154, 227, 190, 207, 229
1582: 65, 439, 227, 190, 217
1583: 229, 227, 190, 1090, 424
1584: 498, 209, 190, 378, 537
1585: 59, 187, 1001, 998, 997
1586: 706, 1372, 1412, 2343, 724
1587: 65, 190, 533, 72, 234
1588: 735, 734, 289, 2436, 3593
1589: 816, 813, 198, 843, 815
1590: 300, 257, 2521, 302, 352
1591: 288, 302, 67, 300, 320
1592: 227, 1412, 198, 614, 498
1593: 89, 306, 299, 349, 55
1594: 227, 533, 436, 709, 199
1595: 220, 533, 154, 733, 51
1596: 868, 707, 1639, 728, 1360
1597: 227, 207, 709, 190, 228
1599: 1181, 808, 1185, 2850, 1853
1600: 306, 701, 67, 461, 498
1601: 441, 227, 72, 2938, 3454
1604: 1104, 9, 72, 198, 3244
1605: 89, 292, 300, 67, 461
1606: 306, 89, 289, 295, 701
1607: 89, 466, 288, 300, 306
1608: 466, 306, 349, 291, 461
1613: 377, 497, 1854, 488, 403
1614: 300, 288, 333, 295, 289
1615: 228, 154, 533, 7, 498
1616: 292, 300, 89, 306, 157
1617: 562, 735, 212, 434, 3458
1618: 51, 72, 98, 1886, 159
1619: 707, 234, 726, 190, 917
1620: 154, 190, 229, 3411, 306
1621: 72, 58, 603, 9, 11116
1622: 227, 735, 1242, 562, 154
1623: 917, 154, 506, 163, 1131
1624: 217, 1400, 227, 757, 6217
1625: 67, 238, 69, 959, 18038
1626: 599, 190, 429, 735, 65
1627: 562, 1639, 212, 2346, 1360
1628: 466, 295, 328, 325, 344
1629: 533, 707, 1118, 227, 7
1630: 53, 154, 72, 65, 70
1632: 295, 333, 292, 701, 299
1633: 300, 310, 306, 257, 333
1635: 229, 207, 424, 203, 429
1636: 295, 289, 292, 461, 302
1637: 154, 229, 227, 429, 207
1638: 418, 154, 964, 163, 6159
1639: 1412, 868, 1372, 1249, 706
1640: 917, 707, 227, 2346, 220
1641: 51, 59, 72, 163, 67
1642: 67, 89, 1061, 99, 14753
1643: 72, 599, 511, 157, 193
1644: 1412, 735, 562, 227, 1372
1646: 288, 67, 55, 333, 302
1647: 295, 466, 289, 679, 686
1648: 292, 302, 461, 333, 352
1649: 289, 349, 461, 333, 67
1650: 154, 207, 163, 159, 857
1652: 288, 289, 306, 55, 701
1653: 1072, 59, 1713, 511, 154
1654: 599, 154, 159, 227, 6824
1655: 227, 917, 707, 1369, 226
1656: 154, 207, 229, 190, 89
1657: 603, 744, 154, 444, 616
1658: 300, 89, 288, 679, 289
1659: 288, 461, 291, 306, 349
1660: 707, 706, 1372, 227, 614
1661: 89, 300, 1246, 466, 533
1662: 292, 288, 295, 157, 331
1663: 289, 291, 302, 298, 293
1664: 333, 89, 230, 704, 1043
1665: 486, 966, 498, 65, 378
1666: 295, 288, 461, 302, 325
1667: 190, 229, 533, 173, 89
1669: 154, 190, 163, 377, 238
1670: 498, 486, 493, 978, 6254
1671: 1369, 1372, 917, 2342, 163
1672: 234, 225, 1090, 190, 429
1674: 300, 227, 498, 689, 333
1675: 466, 89, 300, 333, 344
1676: 190, 220, 154, 511, 173
1677: 333, 498, 7, 709, 4226
1678: 288, 344, 257, 544, 299
1679: 65, 173, 7, 89, 1295
1680: 154, 190, 418, 65, 533
1682: 498, 229, 230, 300, 533
1683: 424, 533, 228, 89, 1048
1684: 292, 306, 461, 67, 333
1685: 190, 229, 1090, 65, 533
1686: 306, 190, 533, 466, 333
1687: 466, 299, 318, 686, 325
1688: 425, 418, 58, 2521, 1424
1689: 418, 440, 1504, 441, 2139
1690: 55, 466, 292, 295, 306
1691: 190, 229, 225, 65, 709
1692: 300, 466, 229, 292, 55
1693: 466, 288, 302, 257, 531
1694: 475, 1455, 468, 328, 2923
1695: 424, 229, 1090, 225, 1048
1696: 1369, 1412, 2343, 706, 1358
1697: 1412, 418, 562, 706, 3161
1699: 292, 302, 300, 291, 67
1700: 227, 418, 1098, 238, 1418
1701: 217, 3616, 65, 622, 229
1702: 735, 163, 706, 2855, 1639
1703: 498, 230, 190, 706, 1044
1704: 289, 295, 67, 333, 288
1705: 207, 229, 154, 533, 1400
1706: 375, 64, 288, 1099, 2092
1707: 163, 227, 562, 1412, 599
1708: 229, 190, 72, 220, 225
1709: 1412, 735, 562, 599, 706
1710: 603, 748, 418, 444, 6990
1711: 154, 203, 533, 227, 159
