786: 173, 377, 89, 65, 190 
787: 1180, 65, 228, 209, 498 
788: 511, 706, 163, 959, 227 
789: 257, 289, 89, 292, 288 
790: 295, 466, 333, 89, 300 
791: 159, 59, 207, 190, 154 
792: 707, 1044, 537, 497, 498 
793: 299, 333, 302, 701, 295 
794: 220, 154, 234, 65, 190 
795: 299, 302, 306, 295, 288 
797: 461, 295, 466, 288, 289 
798: 2963, 918, 2970, 841, 12 
799: 997, 159, 3286, 72, 599 
800: 1372, 1369, 707, 1358, 918 
801: 1829, 1823, 1819, 1139, 1847 
802: 2042, 59, 880, 1713, 72 
804: 302, 466, 89, 300, 295 
805: 207, 220, 229, 190, 533 
806: 65, 227, 173, 154, 72 
807: 17713, 17714, 1912, 17485, 9089 
808: 306, 300, 295, 89, 289 
809: 302, 461, 701, 292, 289 
810: 2309, 2310, 2303, 2302, 2306 
812: 841, 917, 503, 2379, 813 
813: 199, 173, 227, 207, 190 
814: 295, 344, 292, 289, 466 
815: 55, 67, 257, 299, 461 
816: 257, 67, 299, 333, 288 
817: 228, 227, 65, 190, 229 
818: 234, 533, 424, 228, 227 
819: 461, 302, 257, 306, 701 
820: 15772, 15773, 10134, 13915, 13928 
821: 424, 533, 207, 227, 229 
822: 4603, 2923, 11753, 276, 249 
823: 537, 412, 1672, 808, 4262 
824: 173, 1090, 424, 207, 227 
825: 199, 225, 1766, 424, 429 
826: 295, 498, 333, 292, 288 
827: 1366, 706, 1369, 1358, 917 
828: 918, 2342, 1360, 1412, 917 
829: 429, 207, 227, 225, 199 
830: 325, 299, 55, 349, 292 
831: 159, 65, 187, 227, 72 
832: 944, 1372, 707, 163, 918 
834: 4821, 198, 11837, 1645, 11042 
835: 952, 917, 2343, 1412, 1249 
836: 89, 55, 288, 289, 295 
837: 1965, 2146, 4865, 772, 418 
838: 65, 227, 53, 190, 81 
839: 198, 500, 503, 1672, 808 
840: 436, 1412, 190, 234, 227 
841: 378, 540, 412, 209, 377 
842: 10893, 11360, 249, 1948, 1640 
843: 4197, 4188, 4212, 4217, 4184 
844: 300, 289, 486, 377, 498 
845: 706, 1360, 1372, 843, 1369 
846: 2037, 227, 2473, 2472, 3443 
847: 466, 295, 292, 300, 89 
848: 211, 418, 1964, 3693, 154 
849: 425, 173, 1048, 533, 225 
850: 998, 59, 51, 187, 75 
851: 349, 306, 701, 466, 300 
852: 299, 302, 461, 701, 300 
853: 67, 295, 89, 288, 289 
854: 825, 813, 842, 849, 829 
855: 428, 229, 154, 227, 424 
856: 228, 229, 226, 190, 227 
858: 291, 55, 349, 302, 461 
859: 466, 300, 292, 67, 289 
860: 9441, 9442, 3351, 9439, 9438 
861: 466, 461, 333, 89, 288 
862: 701, 55, 306, 295, 292 
863: 689, 298, 199, 225, 1048 
864: 300, 1090, 173, 65, 229 
865: 724, 4180, 918, 1360, 732 
868: 378, 377, 67, 65, 72 
869: 706, 1360, 843, 1358, 841 
870: 982, 198, 412, 498, 707 
871: 854, 234, 163, 190, 154 
873: 318, 333, 55, 701, 466 
874: 72, 228, 65, 207, 229 
875: 257, 291, 55, 302, 461 
876: 2488, 154, 1814, 227, 429 
877: 1524, 1356, 918, 1261, 1527 
878: 55, 67, 257, 344, 306 
881: 533, 207, 227, 498, 229 
882: 55, 67, 333, 306, 292 
884: 291, 67, 257, 306, 89 
885: 325, 291, 302, 461, 288 
886: 292, 333, 288, 300, 289 
887: 370, 1994, 506, 920, 1134 
888: 486, 65, 72, 190, 377 
889: 203, 599, 709, 207, 429 
890: 1372, 1358, 2343, 1249, 706 
891: 843, 917, 503, 1044, 517 
893: 17542, 17544, 10879, 5675, 17541 
895: 959, 1249, 917, 706, 227 
896: 229, 209, 1180, 412, 190 
897: 706, 917, 1369, 227, 707 
898: 333, 302, 466, 701, 300 
899: 1036, 6601, 1193, 1040, 470 
900: 369, 2102, 413, 2106, 388 
903: 1672, 2968, 918, 843, 917 
904: 229, 288, 67, 289, 89 
905: 257, 299, 333, 302, 300 
906: 498, 292, 288, 289, 300 
907: 1372, 1369, 2855, 959, 868 
908: 3197, 1714, 9, 1303, 2014 
909: 466, 333, 300, 288, 498 
910: 306, 701, 300, 257, 67 
911: 461, 302, 701, 466, 300 
912: 176, 724, 1358, 1369, 917 
913: 228, 424, 1090, 227, 229 
914: 198, 843, 953, 918, 503 
915: 190, 533, 424, 154, 227 
916: 291, 306, 701, 461, 300 
917: 599, 203, 207, 190, 227 
919: 424, 228, 173, 229, 190 
920: 808, 536, 486, 1180, 498 
921: 2236, 2916, 2241, 2252, 267 
922: 229, 533, 81, 418, 190 
924: 11083, 12404, 11064, 11071, 11077 
925: 163, 207, 159, 65, 190 
926: 6965, 6966, 3536, 22, 6964 
927: 234, 198, 707, 843, 190 
928: 603, 1945, 11209, 2674, 772 
929: 918, 227, 190, 706, 917 
930: 302, 344, 466, 292, 288 
931: 1364, 1358, 1527, 1369, 1360 
932: 67, 157, 998, 51, 72 
933: 65, 533, 190, 227, 229 
934: 234, 735, 1412, 154, 163 
935: 1298, 1304, 1321, 1312, 32 
936: 2690, 2669, 1965, 11126, 2677 
938: 701, 333, 300, 292, 288 
939: 537, 536, 1853, 377, 808 
940: 225, 1090, 424, 207, 229 
941: 466, 498, 288, 289, 300 
942: 466, 300, 295, 292, 289 
943: 163, 234, 228, 65, 154 
946: 1185, 209, 1246, 540, 687 
948: 229, 418, 207, 225, 227 
949: 2200, 2192, 12386, 1181, 2214 
950: 952, 2787, 2343, 1369, 1358 
951: 1302, 1292, 1334, 32, 1321 
952: 55, 306, 300, 292, 288 
953: 67, 498, 292, 333, 289 
954: 159, 1019, 998, 51, 1713 
955: 4919, 17281, 17275, 17280, 17276 
957: 6619, 6630, 6627, 2252, 6631 
958: 466, 89, 292, 289, 300 
959: 99, 998, 193, 1014, 72 
960: 295, 306, 289, 288, 89 
961: 225, 1389, 622, 618, 222 
962: 163, 5301, 4675, 4790, 4784 
963: 300, 295, 292, 288, 289 
964: 230, 190, 288, 289, 333 
965: 333, 302, 306, 701, 288 
966: 257, 291, 299, 461, 89 
967: 209, 412, 498, 500, 1672 
968: 441, 225, 207, 199, 154 
969: 302, 466, 295, 288, 89 
971: 1045, 190, 209, 300, 89 
972: 162, 81, 227, 1418, 6048 
975: 292, 288, 289, 300, 89 
976: 707, 1808, 227, 706, 1249 
977: 163, 207, 234, 65, 533 
978: 4613, 812, 2968, 2172, 2969 
979: 1369, 198, 706, 917, 234 
980: 5331, 5328, 5330, 5347, 5348 
981: 412, 622, 3258, 6769, 4262 
982: 65, 288, 289, 190, 89 
984: 299, 349, 461, 701, 292 
985: 333, 466, 349, 288, 289 
986: 486, 1853, 707, 779, 808 
987: 67, 461, 302, 306, 701 
989: 425, 418, 207, 199, 227 
990: 441, 159, 229, 173, 190 
991: 707, 207, 65, 868, 220 
993: 4086, 16441, 16439, 16438, 16440 
994: 292, 295, 288, 289, 67 
995: 325, 701, 306, 292, 288 
996: 12134, 12135, 4984, 12132, 613 
997: 227, 249, 440, 1627, 199 
998: 302, 461, 295, 466, 292 
999: 163, 152, 300, 89, 190 
1001: 295, 466, 288, 89, 300 
1002: 300, 89, 67, 289, 292 
1003: 72, 300, 295, 292, 288 
1004: 12603, 12606, 12604, 12601, 227 
1005: 1959, 3710, 1963, 1640, 267 
1006: 207, 300, 292, 288, 89 
1007: 3592, 3606, 2457, 3585, 3583 
1008: 15760, 6151, 418, 225, 154 
1009: 207, 533, 65, 228, 209 
1010: 98, 100, 993, 187, 1001 
1011: 288, 289, 89, 300, 333 
1012: 227, 65, 207, 154, 229 
1014: 292, 89, 300, 289, 288 
1015: 1424, 227, 9187, 229, 65 
1016: 434, 618, 199, 154, 217 
1017: 67, 306, 302, 349, 300 
1018: 13726, 1281, 2966, 4971, 820 
1019: 533, 228, 498, 207, 190 
1020: 344, 292, 288, 289, 89 
1021: 733, 1415, 533, 234, 227 
1022: 67, 292, 466, 288, 289 
1023: 299, 291, 461, 701, 292 
1024: 300, 230, 333, 89, 1044 
1025: 706, 1369, 562, 735, 163 
1026: 1044, 918, 841, 503, 917 
1027: 701, 299, 349, 300, 295 
1028: 288, 300, 289, 1246, 333 
1029: 511, 187, 998, 1001, 227 
1030: 14829, 14830, 14827, 3034, 14828 
1032: 8128, 580, 8126, 8123, 2896 
1033: 302, 89, 295, 292, 288 
1034: 349, 89, 295, 289, 288 
1035: 8672, 1504, 154, 3286, 3280 
1036: 228, 229, 163, 65, 207 
1037: 12057, 12059, 11885, 581, 2894 
1038: 1014, 6073, 1892, 1013, 59 
1039: 306, 295, 289, 300, 288 
1040: 1181, 1188, 377, 1672, 816 
1041: 230, 486, 198, 917, 498 
1042: 299, 344, 306, 333, 288 
1044: 12322, 12323, 12318, 12317, 12321 
1046: 349, 325, 333, 306, 289 
1047: 17148, 17151, 12205, 6773, 217 
1049: 65, 229, 533, 225, 154 
1050: 1633, 757, 416, 429, 3693 
1051: 982, 1249, 917, 163, 227 
1052: 424, 190, 229, 207, 154 
1053: 461, 701, 306, 466, 295 
1054: 238, 1098, 1418, 3411, 6756 
1055: 4745, 12945, 8244, 12693, 12692 
1056: 306, 325, 701, 89, 300 
1057: 291, 349, 299, 67, 461 
1058: 325, 701, 333, 466, 300 
1060: 152, 436, 418, 154, 227 
1061: 13270, 13271, 11918, 11917, 8111 
1062: 707, 234, 163, 154, 227 
1063: 424, 429, 227, 207, 154 
1064: 1360, 2347, 917, 1369, 1412 
1065: 55, 67, 701, 466, 289 
1067: 439, 234, 65, 190, 533 
1068: 227, 377, 498, 1513, 230 
1069: 466, 306, 701, 295, 288 
1070: 190, 89, 540, 1246, 377 
1071: 344, 299, 333, 701, 466 
1072: 299, 55, 302, 466, 292 
1073: 2896, 728, 1412, 163, 565 
1074: 154, 959, 187, 1001, 59 
1075: 72, 424, 227, 65, 190 
1076: 1620, 276, 10914, 10398, 617 
1078: 1249, 707, 917, 2343, 732 
1079: 500, 540, 227, 1180, 190 
1080: 299, 302, 461, 333, 466 
1081: 173, 1048, 65, 533, 154 
1082: 10226, 2102, 2111, 300, 289 
1083: 300, 377, 89, 190, 498 
1084: 228, 72, 424, 229, 227 
1085: 162, 6756, 217, 154, 1418 
1086: 2265, 89, 289, 733, 735 
1087: 199, 190, 533, 229, 154 
1088: 1045, 540, 486, 687, 209 
1089: 1072, 1321, 3988, 1303, 72 
1090: 12243, 13545, 13541, 13543, 13544 
1091: 289, 333, 966, 89, 377 
1092: 302, 349, 306, 466, 300 
1093: 188, 920, 918, 707, 917 
1094: 159, 190, 229, 533, 154 
1097: 55, 333, 291, 292, 89 
1098: 1098, 190, 65, 227, 154 
1099: 599, 207, 51, 65, 227 
1100: 11965, 11966, 11955, 11957, 11960 
1101: 2668, 4865, 778, 2161, 744 
1102: 306, 300, 67, 292, 295 
1103: 153, 89, 65, 72, 190 
1104: 701, 299, 349, 89, 288 
1106: 257, 344, 333, 292, 288 
1107: 486, 816, 377, 488, 500 
1108: 1950, 2670, 748, 1945, 2668 
1109: 299, 466, 701, 300, 292 
1110: 1358, 503, 198, 920, 917 
1111: 11295, 11291, 9516, 1185, 4774 
1112: 5207, 5210, 5201, 5204, 5206 
1113: 466, 701, 67, 306, 300 
1114: 227, 498, 228, 229, 89 
1115: 187, 193, 997, 1014, 1001 
1116: 11073, 11075, 11068, 11065, 11072 
1118: 4236, 4238, 4227, 4234, 4235 
1119: 289, 190, 89, 300, 333 
1120: 306, 300, 257, 289, 288 
1121: 17098, 17099, 12439, 17097, 17096 
1122: 701, 306, 295, 292, 300 
1123: 4188, 154, 4092, 3364, 4185 
1124: 325, 55, 306, 302, 701 
1125: 32, 10162, 1203, 9, 4873 
1126: 377, 230, 1249, 234, 198 
1128: 302, 466, 292, 288, 89 
1130: 159, 424, 227, 207, 229 
1131: 302, 325, 344, 701, 466 
1132: 299, 302, 466, 288, 289 
1133: 425, 533, 228, 65, 229 
1134: 377, 289, 230, 229, 89 
1135: 67, 333, 461, 300, 289 
1136: 67, 701, 295, 292, 300 
1137: 466, 302, 257, 300, 89 
1138: 917, 707, 1131, 190, 1412 
1139: 333, 306, 466, 300, 292 
1140: 618, 2424, 4079, 3693, 227 
1143: 466, 292, 295, 288, 289 
1144: 6958, 565, 581, 2896, 8111 
1145: 302, 306, 701, 461, 300 
1146: 295, 300, 288, 333, 89 
1147: 923, 918, 930, 917, 707 
1148: 993, 1001, 1013, 51, 997 
1149: 441, 59, 163, 159, 72 
1150: 3609, 3590, 3585, 3588, 2467 
1151: 4745, 12945, 12034, 7754, 8724 
1152: 203, 4064, 429, 227, 11232 
1153: 424, 163, 203, 511, 154 
1154: 13365, 13366, 7507, 5521, 5497 
1155: 1956, 10552, 14226, 3693, 1948 
1156: 225, 207, 418, 227, 173 
1157: 1145, 1672, 2940, 498, 377 
1158: 497, 1188, 830, 808, 1672 
1159: 1369, 1358, 614, 841, 198 
1160: 536, 1186, 537, 816, 500 
1161: 292, 333, 1910, 289, 288 
1163: 99, 1014, 1001, 187, 72 
1164: 15240, 15243, 15238, 67, 89 
1165: 424, 220, 207, 234, 190 
1166: 7951, 7952, 7948, 7950, 7949 
1167: 418, 7023, 3520, 603, 154 
1170: 424, 65, 190, 207, 229 
1171: 466, 302, 349, 701, 300 
1172: 4332, 4334, 4327, 4330, 4328 
1173: 229, 51, 227, 599, 159 
1174: 176, 918, 2787, 952, 1360 
1176: 493, 810, 497, 813, 498 
1177: 7780, 12691, 8013, 1725, 12030 
1178: 701, 295, 333, 288, 89 
1179: 349, 679, 67, 302, 333 
1180: 466, 300, 292, 289, 288 
1181: 59, 418, 3411, 3280, 3294 
1182: 444, 190, 227, 238, 748 
1183: 498, 808, 1672, 1188, 779 
1184: 299, 333, 349, 466, 300 
1185: 300, 292, 55, 288, 89 
1186: 299, 461, 333, 306, 55 
1187: 429, 554, 212, 599, 154 
1188: 466, 689, 300, 292, 67 
1189: 318, 344, 291, 257, 300 
1190: 227, 229, 207, 225, 1398 
1191: 154, 959, 1412, 234, 65 
1192: 65, 190, 707, 1412, 154 
1193: 15381, 15383, 15380, 3625, 1987 
1194: 689, 229, 227, 173, 190 
1195: 13704, 13705, 6910, 2282, 440 
1196: 154, 227, 706, 190, 377 
1197: 333, 701, 295, 466, 300 
1198: 55, 67, 701, 302, 295 
1199: 562, 2635, 2631, 735, 212 
1200: 562, 229, 234, 207, 65 
1202: 1892, 999, 193, 997, 72 
1204: 1640, 10518, 772, 744, 11209 
1205: 6215, 6220, 6208, 6207, 6212 
1206: 2342, 163, 918, 1360, 1412 
1207: 1372, 1412, 227, 707, 163 
1209: 59, 998, 1027, 993, 997 
1210: 61, 1019, 99, 997, 51 
1211: 429, 3280, 441, 159, 51 
1212: 225, 234, 424, 190, 207 
1213: 13192, 16607, 13183, 13182, 13186 
1214: 918, 497, 978, 917, 198 
1215: 295, 292, 288, 289, 89 
1216: 1186, 536, 377, 537, 540 
1217: 11414, 11415, 9882, 10618, 217 
1219: 292, 154, 300, 288, 89 
1220: 289, 207, 190, 154, 89 
1221: 16873, 16874, 16872, 6560, 4197 
1222: 466, 257, 55, 300, 288 
1223: 868, 154, 511, 599, 959 
1224: 11921, 11916, 11923, 8120, 8808 
1225: 51, 59, 1072, 75, 1001 
1226: 291, 349, 302, 306, 295 
1228: 868, 917, 1369, 854, 227 
1229: 349, 701, 89, 292, 289 
1230: 1770, 6169, 6163, 6168, 3216 
1231: 562, 707, 227, 1369, 163 
1232: 187, 1001, 997, 1013, 72 
1233: 306, 300, 466, 295, 292 
1234: 300, 295, 292, 89, 67 
1235: 159, 229, 72, 190, 227 
1236: 1854, 978, 190, 198, 707 
1237: 289, 1090, 65, 190, 229 
1238: 424, 225, 190, 533, 207 
1239: 228, 229, 207, 190, 154 
1240: 7384, 7385, 7378, 7383, 2542 
1242: 1369, 918, 227, 917, 707 
1243: 198, 227, 220, 226, 707 
1244: 72, 533, 203, 154, 429 
1245: 687, 377, 536, 537, 412 
1246: 333, 300, 295, 288, 89 
1247: 257, 299, 302, 306, 292 
1248: 89, 295, 300, 288, 289 
1249: 868, 735, 599, 1412, 163 
1253: 67, 302, 306, 333, 288 
1254: 18326, 11020, 6945, 163, 2312 
1255: 227, 65, 288, 154, 67 
1256: 533, 228, 154, 190, 227 
1258: 59, 1083, 227, 875, 599 
1259: 378, 209, 198, 488, 377 
1261: 173, 207, 229, 190, 227 
1262: 12231, 12232, 9837, 9838, 12230 
1263: 461, 333, 349, 306, 466 
1264: 2346, 868, 707, 154, 227 
1265: 8869, 8871, 8865, 429, 418 
1267: 198, 190, 220, 1672, 227 
1270: 230, 209, 229, 540, 498 
1271: 13953, 16317, 10889, 3539, 13587 
1272: 302, 306, 295, 461, 333 
1273: 65, 207, 229, 173, 190 
1274: 1360, 917, 959, 735, 706 
1275: 1412, 65, 533, 207, 154 
1276: 17181, 17182, 11788, 10674, 4107 
1277: 424, 228, 207, 227, 65 
1278: 299, 302, 461, 292, 289 
1279: 1400, 533, 173, 424, 228 
1280: 207, 89, 429, 65, 227 
1281: 917, 163, 234, 966, 707 
1282: 228, 288, 227, 173, 89 
1283: 302, 295, 466, 461, 300 
1284: 2688, 2677, 756, 2146, 2670 
1286: 6217, 440, 429, 199, 154 
1287: 1254, 1214, 7918, 28, 47 
1288: 289, 498, 735, 300, 89 
1289: 199, 11999, 2281, 13053, 418 
1290: 15776, 11281, 13748, 1375, 16952 
1291: 292, 295, 289, 89, 67 
1292: 344, 292, 289, 288, 89 
1293: 190, 500, 378, 486, 377 
1294: 344, 295, 333, 466, 288 
1295: 65, 190, 228, 229, 154 
1296: 11816, 11818, 11815, 2172, 10091 
1298: 291, 349, 302, 306, 295 
1299: 306, 291, 466, 295, 288 
1300: 299, 461, 701, 349, 89 
1301: 701, 333, 466, 67, 300 
1302: 1090, 225, 228, 424, 207 
1303: 1090, 199, 227, 424, 154 
1304: 306, 701, 295, 292, 461 
1305: 349, 299, 302, 461, 300 
1308: 306, 300, 67, 89, 288 
1309: 982, 854, 227, 154, 234 
1310: 295, 89, 300, 292, 288 
1311: 67, 300, 349, 289, 295 
1312: 488, 1854, 1180, 1672, 377 
1313: 3258, 418, 3691, 154, 199 
1315: 10363, 13915, 1841, 10351, 10336 
1316: 67, 295, 292, 466, 288 
1318: 344, 461, 333, 300, 89 
1319: 173, 1090, 424, 234, 229 
1321: 1090, 228, 154, 207, 227 
1322: 6569, 1994, 1134, 4787, 152 
1323: 1046, 1246, 536, 377, 540 
1324: 8326, 1134, 188, 16437, 28 
1325: 13752, 13755, 2484, 13751, 13750 
1327: 193, 68, 51, 998, 997 
1329: 424, 225, 207, 154, 227 
1330: 15772, 15773, 10134, 10363, 10351 
1331: 207, 868, 1412, 154, 227 
1332: 333, 302, 701, 292, 288 
1333: 429, 199, 424, 207, 154 
1335: 6157, 6162, 3510, 6152, 6154 
1336: 59, 65, 190, 227, 154 
1337: 292, 65, 227, 288, 154 
1339: 412, 486, 209, 173, 89 
1340: 4200, 4202, 4190, 4187, 4192 
1342: 868, 918, 1372, 917, 1369 
1343: 1803, 163, 1358, 1412, 917 
1345: 868, 735, 163, 599, 1412 
1346: 289, 288, 89, 300, 498 
1347: 6958, 8111, 580, 8126, 581 
1348: 302, 295, 466, 292, 300 
1349: 228, 229, 227, 65, 207 
1350: 2343, 1360, 163, 707, 1372 
1351: 344, 701, 306, 295, 292 
1352: 707, 190, 503, 846, 1131 
1353: 497, 1044, 498, 816, 500 
1354: 429, 1090, 229, 227, 225 
1355: 211, 618, 217, 199, 154 
1356: 318, 344, 257, 306, 289 
1357: 2894, 577, 2896, 580, 581 
1358: 953, 843, 923, 503, 917 
1360: 622, 227, 225, 440, 154 
1362: 1513, 220, 1369, 1412, 707 
1363: 377, 230, 1180, 1043, 816 
1364: 581, 2842, 565, 4251, 2894 
1365: 299, 349, 300, 292, 289 
1366: 295, 333, 498, 289, 288 
1367: 292, 300, 289, 288, 1640 
1368: 701, 306, 466, 67, 289 
1369: 302, 295, 292, 89, 289 
1371: 3807, 1541, 17323, 17320, 17324 
1372: 1400, 234, 533, 228, 154 
1373: 12692, 12693, 8724, 8244, 11217 
1374: 486, 198, 190, 707, 377 
1375: 920, 918, 917, 188, 707 
1376: 89, 377, 209, 190, 498 
1377: 15055, 6772, 498, 1181, 412 
1378: 6910, 429, 440, 599, 154 
1379: 291, 295, 292, 288, 289 
1380: 227, 209, 230, 377, 190 
1381: 1098, 207, 228, 190, 154 
1382: 1946, 2931, 1605, 2921, 1952 
1383: 533, 1090, 225, 229, 227 
1384: 173, 207, 154, 227, 190 
1385: 333, 292, 466, 300, 288 
1386: 9046, 9043, 9041, 9042, 9048 
1387: 289, 498, 333, 300, 89 
1388: 306, 295, 292, 461, 333 
1389: 173, 228, 1090, 424, 154 
1390: 65, 225, 228, 190, 229 
1393: 13, 1312, 32, 4871, 1303 
1394: 55, 461, 701, 333, 306 
1395: 622, 1950, 225, 207, 1964 
1396: 954, 1261, 1523, 843, 1412 
1397: 3474, 1358, 732, 1803, 1360 
1398: 1378, 536, 378, 486, 498 
1399: 344, 306, 89, 466, 289 
1401: 300, 292, 295, 89, 289 
1402: 599, 1372, 562, 735, 1412 
1403: 466, 292, 288, 89, 498 
1404: 222, 4079, 429, 227, 618 
1405: 424, 227, 225, 622, 154 
1406: 65, 229, 199, 227, 207 
1407: 716, 220, 173, 429, 207 
1408: 6630, 6627, 6634, 6628, 6625 
1410: 291, 295, 292, 344, 300 
1411: 533, 511, 735, 190, 227 
1413: 679, 325, 257, 349, 461 
1414: 230, 154, 209, 229, 486 
1416: 65, 190, 424, 207, 154 
1418: 295, 461, 288, 289, 300 
1419: 486, 230, 498, 190, 65 
1420: 533, 229, 199, 439, 424 
1421: 13014, 13015, 13013, 159, 154 
1422: 377, 207, 227, 229, 154 
1423: 349, 302, 461, 701, 306 
1424: 228, 533, 424, 207, 229 
1425: 4704, 425, 1098, 89, 2521 
1426: 5373, 5371, 5368, 5370, 5382 
1427: 193, 999, 993, 599, 59 
1428: 198, 1358, 227, 1249, 707 
1429: 67, 701, 295, 292, 288 
1430: 424, 228, 207, 533, 190 
1431: 300, 701, 288, 295, 292 
1432: 159, 82, 187, 1001, 1013 
1433: 292, 295, 300, 288, 89 
1434: 349, 55, 302, 300, 295 
1435: 701, 349, 67, 300, 292 
1437: 302, 701, 333, 295, 292 
1438: 225, 439, 190, 65, 207 
1439: 220, 163, 234, 207, 65 
1440: 55, 89, 288, 292, 295 
1441: 65, 190, 533, 1090, 228 
1442: 1180, 823, 804, 816, 779 
1443: 234, 1369, 735, 2346, 227 
1444: 1672, 1043, 1186, 687, 209 
1445: 701, 466, 295, 89, 289 
1446: 344, 701, 295, 292, 289 
1447: 349, 344, 302, 701, 292 
1449: 554, 868, 1412, 163, 735 
1450: 412, 190, 1246, 687, 498 
1451: 333, 466, 89, 292, 288 
1452: 344, 466, 289, 89, 300 
1453: 55, 302, 300, 292, 288 
1454: 999, 993, 159, 1014, 51 
1455: 67, 302, 306, 701, 300 
1456: 511, 159, 154, 1001, 59 
1457: 257, 349, 291, 333, 89 
1458: 302, 466, 701, 300, 292 
1459: 6951, 2312, 154, 6948, 6945 
1461: 701, 295, 333, 292, 300 
1462: 306, 498, 292, 288, 300 
1463: 190, 8580, 8579, 84, 154 
1464: 16390, 16392, 13904, 16388, 16389 
1465: 498, 292, 333, 89, 289 
1466: 325, 306, 701, 466, 292 
1467: 67, 295, 288, 498, 89 
1469: 292, 333, 498, 288, 289 
1470: 207, 1964, 225, 429, 622 
1471: 67, 701, 333, 89, 289 
1472: 65, 378, 486, 173, 1104 
1473: 333, 300, 289, 288, 89 
1474: 2670, 2672, 11209, 11205, 4865 
1475: 89, 289, 292, 295, 288 
1476: 302, 701, 306, 295, 292 
1477: 15783, 15785, 15779, 15780, 15781 
1478: 333, 295, 89, 300, 289 
1479: 839, 1541, 809, 825, 4944 
1480: 466, 498, 288, 300, 289 
1481: 154, 65, 533, 227, 1048 
1483: 461, 292, 230, 288, 89 
1484: 11851, 11853, 5101, 10573, 5107 
1485: 701, 300, 295, 292, 89 
1486: 229, 190, 533, 154, 227 
1488: 954, 1364, 1358, 1360, 707 
1489: 466, 333, 300, 295, 89 
1490: 9761, 808, 707, 978, 830 
1491: 199, 65, 190, 229, 154 
1492: 295, 292, 333, 288, 289 
1493: 10091, 1533, 1214, 1281, 1549 
1494: 289, 154, 190, 67, 89 
1495: 11482, 1418, 1423, 6759, 8680 
1496: 207, 65, 190, 173, 159 
1497: 7803, 7805, 7793, 7794, 4790 
1498: 187, 511, 227, 154, 59 
1499: 5371, 5372, 3602, 5370, 5368 
1500: 1336, 1302, 1312, 1292, 4871 
1501: 4002, 1541, 1552, 831, 1542 
1502: 1098, 64, 65, 173, 154 
1503: 292, 67, 300, 289, 288 
1504: 17508, 53, 6047, 16062, 16063 
1505: 877, 99, 190, 998, 1713 
1506: 1090, 418, 424, 227, 207 
1507: 2919, 2236, 15923, 2252, 2916 
1508: 89, 1090, 220, 228, 190 
1509: 302, 306, 292, 466, 289 
1511: 291, 701, 89, 466, 288 
1513: 228, 65, 207, 227, 154 
1514: 999, 159, 99, 1072, 998 
1515: 466, 89, 300, 292, 289 
1516: 466, 300, 295, 292, 289 
1517: 466, 701, 89, 292, 289 
1518: 225, 203, 441, 227, 154 
1519: 466, 230, 300, 89, 498 
1520: 1400, 234, 228, 424, 65 
1521: 349, 325, 302, 333, 89 
1522: 220, 424, 533, 207, 154 
1524: 65, 228, 229, 190, 207 
1525: 701, 291, 344, 295, 333 
1527: 498, 154, 225, 1090, 424 
1528: 257, 325, 67, 302, 288 
1530: 918, 163, 227, 917, 234 
1531: 9207, 7918, 7917, 917, 1360 
1532: 299, 291, 466, 306, 292 
1533: 701, 302, 292, 289, 288 
1534: 707, 1412, 154, 227, 190 
1535: 288, 466, 289, 89, 300 
1536: 1364, 918, 707, 1369, 917 
1537: 288, 289, 333, 89, 498 
1538: 163, 225, 1090, 65, 207 
1539: 228, 533, 1048, 154, 229 
1540: 67, 466, 295, 292, 289 
1541: 98, 599, 159, 187, 997 
1542: 159, 511, 190, 229, 51 
1543: 1369, 1350, 942, 707, 918 
1544: 295, 333, 300, 288, 498 
1545: 424, 173, 533, 190, 207 
1546: 199, 533, 228, 424, 227 
1547: 65, 1090, 424, 190, 154 
1549: 190, 533, 228, 229, 154 
1551: 1334, 1336, 1335, 1302, 1295 
1552: 300, 89, 289, 292, 295 
1553: 295, 300, 292, 289, 89 
1554: 154, 212, 706, 959, 868 
1555: 333, 461, 302, 299, 466 
1556: 4610, 3272, 2370, 917, 2006 
1557: 2691, 2688, 778, 2161, 2671 
1558: 306, 461, 466, 292, 333 
1559: 289, 89, 190, 65, 498 
1560: 55, 302, 349, 461, 333 
1562: 288, 190, 300, 289, 227 
1563: 300, 89, 295, 288, 292 
1564: 299, 333, 701, 461, 89 
1565: 425, 173, 533, 65, 227 
1566: 203, 173, 1048, 1400, 65 
1567: 292, 300, 89, 288, 289 
1568: 344, 302, 306, 466, 300 
1570: 300, 288, 289, 689, 89 
1572: 679, 352, 257, 55, 306 
1573: 225, 190, 228, 1048, 154 
1574: 228, 424, 229, 227, 190 
1575: 1415, 212, 733, 868, 163 
1576: 300, 67, 292, 288, 89 
1577: 306, 466, 295, 292, 289 
1578: 333, 55, 257, 302, 701 
1579: 199, 65, 190, 225, 229 
1580: 291, 466, 295, 292, 289 
1581: 225, 227, 207, 229, 154 
1582: 1246, 217, 6294, 190, 412 
1583: 207, 228, 229, 190, 227 
1584: 378, 190, 89, 209, 498 
1585: 997, 998, 1001, 59, 187 
1586: 947, 1364, 724, 1372, 706 
1587: 533, 207, 227, 190, 65 
1588: 2437, 2443, 2436, 3588, 3593 
1589: 198, 816, 4003, 815, 813 
